audio_file,video_file,caption,gram_volume,cosine_loss_sum,cosine_loss_lv,cosine_loss_la,cosine_loss_va
file_-8lGZavlNro_30.wav,file_-8lGZavlNro_30.mp4,"motorboat, speedboat acceleration",0.902052,2.202877,0.656557,0.756103,0.790217
file_0N62azX8OSg_11.wav,file_0N62azX8OSg_11.mp4,"driving snowmobile",0.803549,1.921879,0.465792,0.724863,0.731224
file_0hO-eSHmIZI_16.wav,file_0hO-eSHmIZI_16.mp4,"ice cream truck, ice cream van",0.947496,2.431396,0.781914,0.772469,0.877012
file_-e2Kv_PbrU8_0.wav,file_-e2Kv_PbrU8_0.mp4,"mosquito buzzing",0.981129,2.662164,0.872226,0.923342,0.866596
file_-0qyuT918Jc_75.wav,file_-0qyuT918Jc_75.mp4,"planing timber",0.930866,2.334255,0.715604,0.824279,0.794373
file_0QBjH8gIf1I_90.wav,file_0QBjH8gIf1I_90.mp4,"roller coaster running",0.821024,1.952453,0.517731,0.657513,0.777210
file_-5INZ_Tk8RM_30.wav,file_-5INZ_Tk8RM_30.mp4,"male singing",0.905894,2.238563,0.709746,0.684876,0.843941
file_-cXXw4x58-4_188.wav,file_-cXXw4x58-4_188.mp4,"people marching",0.927968,2.300634,0.748726,0.760858,0.791051
file_-9gHIl4C2XM_187.wav,file_-9gHIl4C2XM_187.mp4,"woodpecker pecking tree",0.908086,2.307964,0.670902,0.725739,0.911323
file_-3EYaEWEfRE_30.wav,file_-3EYaEWEfRE_30.mp4,"rowboat, canoe, kayak rowing",0.859046,2.209492,0.520114,0.797261,0.892118
file_0LcRpzwseS4_0.wav,file_0LcRpzwseS4_0.mp4,"playing harp",0.884069,2.245290,0.566330,0.819299,0.859661
file_0Vk7uLPqayM_20.wav,file_0Vk7uLPqayM_20.mp4,"dog barking",0.955370,2.460742,0.787083,0.839897,0.833762
file_0DtJdRFPmS4_30.wav,file_0DtJdRFPmS4_30.mp4,"cat meowing",0.812315,1.912158,0.553576,0.582728,0.775854
file_0HGkvIbT9Zs_70.wav,file_0HGkvIbT9Zs_70.mp4,"people sniggering",0.953948,2.506357,0.822694,0.755908,0.927754
file_0izj5OZGtg8_30.wav,file_0izj5OZGtg8_30.mp4,"dog bow-wow",0.908446,2.224218,0.716079,0.700042,0.808097
file_0vC6CHaPjIE_61.wav,file_0vC6CHaPjIE_61.mp4,"slot machine",0.843008,2.207567,0.498322,0.780294,0.928951
file_0NIE-eDk92M_29.wav,file_0NIE-eDk92M_29.mp4,"playing congas",0.926165,2.339966,0.680113,0.815537,0.844316
file_0nSSsDviBb0_68.wav,file_0nSSsDviBb0_68.mp4,"air conditioning noise",0.944265,2.494136,0.736596,0.795954,0.961587
file_-7uC_04a00Q_20.wav,file_-7uC_04a00Q_20.mp4,"cat growling",0.872767,2.116344,0.617106,0.677726,0.821512
file_0Wkk9iNzA9c_30.wav,file_0Wkk9iNzA9c_30.mp4,"dog growling",0.872165,2.189889,0.576386,0.729869,0.883634
file_0TV9zvfwFhs_30.wav,file_0TV9zvfwFhs_30.mp4,"male singing",0.913707,2.324584,0.701786,0.710790,0.912008
file_0fuxJQglZY0_27.wav,file_0fuxJQglZY0_27.mp4,"cricket chirping",0.864144,2.137851,0.612693,0.651598,0.873560
file_0ed36fR13hc_84.wav,file_0ed36fR13hc_84.mp4,"playing bongo",0.949196,2.462972,0.817091,0.745087,0.900794
file_-0MDgdtkV0k_10.wav,file_-0MDgdtkV0k_10.mp4,"police radio chatter",0.930390,2.541808,0.801945,0.701452,1.038410
file_0eh6nrcI2Zg_84.wav,file_0eh6nrcI2Zg_84.mp4,"hail",0.864112,2.105575,0.610690,0.654809,0.840076
file_-8RduCMIJG0_212.wav,file_-8RduCMIJG0_212.mp4,"playing tabla",0.890928,2.169717,0.690322,0.819782,0.659613
file_-aioiFslo64_29.wav,file_-aioiFslo64_29.mp4,"scuba diving",0.846441,2.249604,0.510727,0.774693,0.964185
file_0klbn3fyVKk_715.wav,file_0klbn3fyVKk_715.mp4,"lip smacking",0.926001,2.439207,0.662042,0.821982,0.955183
file_-3PdsZqxOwA_40.wav,file_-3PdsZqxOwA_40.mp4,"people farting",0.885208,2.145548,0.746405,0.616363,0.782780
file_0FX2fDsp9_o_30.wav,file_0FX2fDsp9_o_30.mp4,"dog bow-wow",0.895041,2.171778,0.657864,0.717754,0.796160
file_0sgyiwrRUaM_30.wav,file_0sgyiwrRUaM_30.mp4,"female singing",0.891022,2.163993,0.649662,0.707268,0.807063
file_-CPm5WUgPxs_88.wav,file_-CPm5WUgPxs_88.mp4,"fire crackling",0.895324,2.202641,0.628500,0.751905,0.822235
file_0fTwdhslb6E_22.wav,file_0fTwdhslb6E_22.mp4,"sheep bleating",0.900241,2.187055,0.723838,0.672166,0.791050
file_0g_yb4dWVkY_30.wav,file_0g_yb4dWVkY_30.mp4,"skateboarding",0.889358,2.155479,0.633171,0.732548,0.789760
file_-amYPD7RUYA_60.wav,file_-amYPD7RUYA_60.mp4,"bee, wasp, etc. buzzing",0.904590,2.213932,0.691915,0.706542,0.815475
file_0Oioz5SVxVM_88.wav,file_0Oioz5SVxVM_88.mp4,"playing bongo",0.892931,2.156042,0.648132,0.741959,0.765951
file_0m4cg0rHCvA_5.wav,file_0m4cg0rHCvA_5.mp4,"police radio chatter",0.978947,2.639169,0.852944,0.908567,0.877658
file_0OTArx50-0Q_30.wav,file_0OTArx50-0Q_30.mp4,"playing bass drum",0.901747,2.178388,0.694708,0.761887,0.721793
file_0OQ6WExxp0Y_59.wav,file_0OQ6WExxp0Y_59.mp4,"playing zither",0.880634,2.184786,0.589137,0.746222,0.849427
file_0EhV4zJk9V8_150.wav,file_0EhV4zJk9V8_150.mp4,"stream burbling",0.901985,2.273334,0.672083,0.702708,0.898542
file_0emz_5tKy-Q_60.wav,file_0emz_5tKy-Q_60.mp4,"driving motorcycle",0.966242,2.657809,0.936958,0.750061,0.970789
file_0SC_QHdJo_0_0.wav,file_0SC_QHdJo_0_0.mp4,"car engine knocking",0.893501,2.209726,0.619536,0.753054,0.837137
file_0seofZmF350_270.wav,file_0seofZmF350_270.mp4,"driving buses",0.858931,2.089766,0.554006,0.732465,0.803294
file_0sKcF8bWBZM_161.wav,file_0sKcF8bWBZM_161.mp4,"playing synthesizer",0.932461,2.378689,0.700985,0.796319,0.881384
file_0lqIgwPfRas_40.wav,file_0lqIgwPfRas_40.mp4,"hail",0.923927,2.313230,0.714571,0.745896,0.852763
file_0mTmoXWK1dg_308.wav,file_0mTmoXWK1dg_308.mp4,"tap dancing",0.920374,2.446305,0.621334,0.910983,0.913989
file_-12PNUDVUjA_29.wav,file_-12PNUDVUjA_29.mp4,"playing acoustic guitar",0.874949,2.134578,0.578971,0.774585,0.781022
file_-bBaZT4tEko_645.wav,file_-bBaZT4tEko_645.mp4,"playing cornet",0.900702,2.235626,0.625977,0.784360,0.825289
file_0RrBcotVa4Y_10.wav,file_0RrBcotVa4Y_10.mp4,"male speech, man speaking",0.954735,2.511921,0.757121,0.825364,0.929435
file_-C34R1GEGkw_118.wav,file_-C34R1GEGkw_118.mp4,"playing table tennis",0.883060,2.254125,0.559541,0.841287,0.853296
file_-0vPFx-wRRI_30.wav,file_-0vPFx-wRRI_30.mp4,"people finger snapping",0.949428,2.484701,0.828820,0.735053,0.920828
file_-8SXUjNKm-4_174.wav,file_-8SXUjNKm-4_174.mp4,"playing didgeridoo",0.895362,2.154730,0.672197,0.723127,0.759407
file_0nMclz8bSrA_49.wav,file_0nMclz8bSrA_49.mp4,"playing bongo",0.896015,2.146463,0.702326,0.717989,0.726149
file_-DPYbTxLYOA_33.wav,file_-DPYbTxLYOA_33.mp4,"electric grinder grinding",0.946851,2.487975,0.716536,0.844289,0.927150
file_-BFcExBQfAk_30.wav,file_-BFcExBQfAk_30.mp4,"playing acoustic guitar",0.864850,2.138014,0.549836,0.763238,0.824940
file_0dXZ3pyav9k_144.wav,file_0dXZ3pyav9k_144.mp4,"basketball bounce",0.856983,2.023392,0.581858,0.721460,0.720074
file_0hbhvP9qI2o_30.wav,file_0hbhvP9qI2o_30.mp4,"playing drum kit",0.852840,2.050413,0.564419,0.688995,0.796999
file_0h4ZlkBp8o0_15.wav,file_0h4ZlkBp8o0_15.mp4,"playing didgeridoo",0.863897,2.039228,0.606413,0.695397,0.737418
file_-AWooU1PDiM_70.wav,file_-AWooU1PDiM_70.mp4,"dog barking",0.824829,2.087957,0.547058,0.630582,0.910317
file_0ikwrhc18qI_30.wav,file_0ikwrhc18qI_30.mp4,"female singing",0.821491,1.879911,0.552806,0.661075,0.666029
file_0vnCkV8LhGc_44.wav,file_0vnCkV8LhGc_44.mp4,"scuba diving",0.823850,2.098685,0.500582,0.696682,0.901421
file_0hlwts_lUSk_30.wav,file_0hlwts_lUSk_30.mp4,"female singing",0.849194,1.995444,0.597850,0.643201,0.754393
file_-DMGengzmu0_1.wav,file_-DMGengzmu0_1.mp4,"crow cawing",0.897222,2.370903,0.635637,0.746623,0.988643
file_0vhNdiOFwjA_75.wav,file_0vhNdiOFwjA_75.mp4,"woodpecker pecking tree",0.902372,2.279134,0.613584,0.805311,0.860239
file_0o9lfCUdh_w_554.wav,file_0o9lfCUdh_w_554.mp4,"fire crackling",0.879085,2.098913,0.730687,0.625044,0.743182
file_-6tJgFlNo-c_30.wav,file_-6tJgFlNo-c_30.mp4,"playing acoustic guitar",0.889178,2.163133,0.619438,0.775993,0.767702
file_0NPGNl24l-k_70.wav,file_0NPGNl24l-k_70.mp4,"playing trombone",0.907320,2.313750,0.616877,0.872834,0.824039
file_-CCbu3r-1pc_30.wav,file_-CCbu3r-1pc_30.mp4,"child singing",0.852374,2.083363,0.568657,0.672855,0.841851
file_0kqEsCxruFQ_51.wav,file_0kqEsCxruFQ_51.mp4,"police radio chatter",0.923386,2.461658,0.912840,0.627619,0.921198
file_-ArvKFeOHQs_39.wav,file_-ArvKFeOHQs_39.mp4,"playing timpani",0.885574,2.172419,0.603286,0.755391,0.813741
file_-brrMInIKVE_30.wav,file_-brrMInIKVE_30.mp4,"playing electric guitar",0.851062,2.014033,0.563788,0.716444,0.733801
file_0v0ibcCdanE_120.wav,file_0v0ibcCdanE_120.mp4,"playing banjo",0.855098,2.049528,0.570732,0.689861,0.788936
file_0f0sVob1QHU_42.wav,file_0f0sVob1QHU_42.mp4,"tap dancing",0.965688,2.645489,0.748545,0.938638,0.958307
file_-a5cWil91Q8_30.wav,file_-a5cWil91Q8_30.mp4,"female singing",0.942535,2.396316,0.816814,0.740000,0.839502
file_0MDnsyFOtWM_30.wav,file_0MDnsyFOtWM_30.mp4,"playing acoustic guitar",0.882533,2.166768,0.595707,0.753503,0.817558
file_-7y2MyFd9p4_30.wav,file_-7y2MyFd9p4_30.mp4,"engine accelerating, revving, vroom",0.970440,2.616429,0.855245,0.805519,0.955666
file_0I747nTTCo0_0.wav,file_0I747nTTCo0_0.mp4,"skateboarding",0.870555,2.099410,0.598724,0.702267,0.798419
file_-516tRoxniU_20.wav,file_-516tRoxniU_20.mp4,"playing cello",0.846591,1.999788,0.567550,0.675208,0.757030
file_0JK6flOJBE8_30.wav,file_0JK6flOJBE8_30.mp4,"driving buses",0.870215,2.180821,0.546108,0.807660,0.827053
file_-67jCOryxzQ_4.wav,file_-67jCOryxzQ_4.mp4,"car engine knocking",0.936500,2.429945,0.704542,0.803409,0.921995
file_0JGyku_oYiY_30.wav,file_0JGyku_oYiY_30.mp4,"motorboat, speedboat acceleration",0.862135,2.105831,0.555754,0.742184,0.807892
file_0KunQz2uzQ0_128.wav,file_0KunQz2uzQ0_128.mp4,"playing harp",0.825659,1.950050,0.534017,0.649345,0.766687
file_0uOCCKQ3jQk_19.wav,file_0uOCCKQ3jQk_19.mp4,"fox barking",0.794046,1.936978,0.492623,0.612882,0.831472
file_0loFshXtUhM_47.wav,file_0loFshXtUhM_47.mp4,"electric grinder grinding",0.878603,2.107833,0.617617,0.721153,0.769062
file_-5G8-A2YtEU_11.wav,file_-5G8-A2YtEU_11.mp4,"engine accelerating, revving, vroom",0.961782,2.526781,0.824106,0.794450,0.908226
file_0puiVcRgNJU_0.wav,file_0puiVcRgNJU_0.mp4,"printer printing",0.866252,2.067184,0.588413,0.729537,0.749233
file_0i_lGB3GshY_220.wav,file_0i_lGB3GshY_220.mp4,"playing violin, fiddle",0.886328,2.194080,0.613128,0.853221,0.727731
file_0ScQgcdITpY_14.wav,file_0ScQgcdITpY_14.mp4,"child singing",0.892133,2.250468,0.589792,0.804560,0.856117
file_-8PM2wFiqt4_0.wav,file_-8PM2wFiqt4_0.mp4,"smoke detector beeping",0.938209,2.456173,0.679287,0.888643,0.888243
file_0SLv6CmZas8_2.wav,file_0SLv6CmZas8_2.mp4,"wind rustling leaves",0.962298,2.526495,0.809283,0.811646,0.905566
file_-1UP2kG24nM_50.wav,file_-1UP2kG24nM_50.mp4,"rowboat, canoe, kayak rowing",0.898681,2.224496,0.623690,0.780699,0.820107
file_0QX2QWOfMk4_360.wav,file_0QX2QWOfMk4_360.mp4,"orchestra",0.916556,2.322688,0.669696,0.763663,0.889329
file_0Upm6kw8dxE_5.wav,file_0Upm6kw8dxE_5.mp4,"pig oinking",0.904444,2.219111,0.710136,0.685291,0.823684
file_0qXzDYzQg74_30.wav,file_0qXzDYzQg74_30.mp4,"playing cymbal",0.861211,2.068671,0.568142,0.732078,0.768450
file_0hdkmTWLnw8_42.wav,file_0hdkmTWLnw8_42.mp4,"playing darts",0.882368,2.348130,0.545863,0.861735,0.940533
file_0K4QM63pY-w_30.wav,file_0K4QM63pY-w_30.mp4,"horse clip-clop",0.895233,2.185262,0.695836,0.668014,0.821412
file_-3mXuQ3qGdo_35.wav,file_-3mXuQ3qGdo_35.mp4,"sheep bleating",0.899976,2.181473,0.713978,0.681558,0.785937
file_-3G6bE5PqIQ_2.wav,file_-3G6bE5PqIQ_2.mp4,"playing cymbal",0.864923,2.094562,0.565243,0.754754,0.774565
file_0i84rueeIZE_30.wav,file_0i84rueeIZE_30.mp4,"playing double bass",0.843741,2.006552,0.556214,0.675471,0.774867
file_0kueqaUidvk_0.wav,file_0kueqaUidvk_0.mp4,"sloshing water",0.915714,2.269794,0.812898,0.781070,0.675826
file_-BDIEhNBiyI_24.wav,file_-BDIEhNBiyI_24.mp4,"dog bow-wow",0.896208,2.172569,0.659900,0.724113,0.788556
file_-BGebo8V4XY_0.wav,file_-BGebo8V4XY_0.mp4,"driving motorcycle",0.871782,2.141768,0.571046,0.750978,0.819745
file_0LgxRroSM6M_568.wav,file_0LgxRroSM6M_568.mp4,"popping popcorn",0.850613,2.109582,0.537379,0.718757,0.853446
file_0plkRQScvoM_30.wav,file_0plkRQScvoM_30.mp4,"male speech, man speaking",0.940353,2.386609,0.731623,0.835604,0.819383
file_0P-NaNZgJcE_94.wav,file_0P-NaNZgJcE_94.mp4,"playing erhu",0.883211,2.252419,0.560414,0.839507,0.852498
file_0jZtLuEdjrk_110.wav,file_0jZtLuEdjrk_110.mp4,"female speech, woman speaking",0.897073,2.188040,0.653181,0.727399,0.807460
file_-aAH60DpXNg_13.wav,file_-aAH60DpXNg_13.mp4,"playing trombone",0.835867,1.980998,0.560516,0.640362,0.780120
file_--8puiAGLhs_30.wav,file_--8puiAGLhs_30.mp4,"car engine starting",0.875979,2.096834,0.634685,0.679005,0.783143
file_0pXioSd4XF4_160.wav,file_0pXioSd4XF4_160.mp4,"playing bagpipes",0.875540,2.160634,0.571375,0.771628,0.817631
file_0_ixmalQrig_100.wav,file_0_ixmalQrig_100.mp4,"playing flute",0.891071,2.214201,0.620792,0.733899,0.859510
file_0ryIFBC068g_7.wav,file_0ryIFBC068g_7.mp4,"people burping",0.947921,2.499187,0.844268,0.719530,0.935389
file_-4kV3ulsTJc_440.wav,file_-4kV3ulsTJc_440.mp4,"people belly laughing",0.951261,2.525697,0.801039,0.759914,0.964745
file_-28N8VI2emM_76.wav,file_-28N8VI2emM_76.mp4,"underwater bubbling",0.884744,2.192447,0.672564,0.649306,0.870577
file_0s4twWqbNfc_22.wav,file_0s4twWqbNfc_22.mp4,"printer printing",0.875211,2.081244,0.637773,0.683275,0.760196
file_0NY8qn7Drus_270.wav,file_0NY8qn7Drus_270.mp4,"underwater bubbling",0.896184,2.223204,0.687372,0.670194,0.865638
file_0InsWYv2JB4_161.wav,file_0InsWYv2JB4_161.mp4,"chopping food",0.886639,2.404616,0.555907,0.864666,0.984044
file_0ROxo3_v2Ck_85.wav,file_0ROxo3_v2Ck_85.mp4,"black capped chickadee calling",0.890916,2.274994,0.625467,0.724601,0.924926
file_-8jIrsdD8CM_2.wav,file_-8jIrsdD8CM_2.mp4,"playing djembe",0.886550,2.126764,0.639860,0.737379,0.749526
file_-5xBp5NL0o4_30.wav,file_-5xBp5NL0o4_30.mp4,"motorboat, speedboat acceleration",0.859005,2.007401,0.614521,0.686712,0.706168
file_-8sMk5KeWvg_571.wav,file_-8sMk5KeWvg_571.mp4,"playing synthesizer",0.886899,2.253978,0.570483,0.830662,0.852833
file_-5VoaeTlokE_250.wav,file_-5VoaeTlokE_250.mp4,"yodelling",0.971661,2.577311,0.843933,0.892343,0.841035
file_-dJIro7WeqQ_10.wav,file_-dJIro7WeqQ_10.mp4,"bird wings flapping",0.898144,2.179111,0.679986,0.703377,0.795748
file_0dhtw9eRuaA_30.wav,file_0dhtw9eRuaA_30.mp4,"singing choir",0.841314,1.984349,0.576147,0.640142,0.768060
file_-5Zh8Ab4KX4_6.wav,file_-5Zh8Ab4KX4_6.mp4,"child speech, kid speaking",0.845303,2.086470,0.613289,0.601236,0.871946
file_0ioRPfQzAW0_30.wav,file_0ioRPfQzAW0_30.mp4,"playing acoustic guitar",0.890432,2.195877,0.607397,0.770558,0.817922
file_0gGVByW9y4w_50.wav,file_0gGVByW9y4w_50.mp4,"playing snare drum",0.864865,2.039550,0.609167,0.702729,0.727654
file_0Pk1P4nGcKA_30.wav,file_0Pk1P4nGcKA_30.mp4,"female singing",0.873873,2.090120,0.644640,0.659170,0.786309
file_-cFtW3vHaE8_229.wav,file_-cFtW3vHaE8_229.mp4,"lathe spinning",0.850417,2.064380,0.553333,0.693486,0.817561
file_-ADdYJy-jJE_30.wav,file_-ADdYJy-jJE_30.mp4,"male singing",0.915715,2.267946,0.675306,0.798128,0.794512
file_0WNOPW63k3o_103.wav,file_0WNOPW63k3o_103.mp4,"people crowd",0.966288,2.589901,0.794486,0.842214,0.953201
file_0WTf_N9NPDw_23.wav,file_0WTf_N9NPDw_23.mp4,"people eating apple",0.947264,2.782423,0.694378,0.993768,1.094277
file_0EkwQhdVYJk_25.wav,file_0EkwQhdVYJk_25.mp4,"missile launch",0.881489,2.205739,0.575320,0.781008,0.849411
file_0uab4-3d6MM_30.wav,file_0uab4-3d6MM_30.mp4,"cat meowing",0.834184,2.024886,0.554572,0.636859,0.833456
file_0vCmprx4cfE_25.wav,file_0vCmprx4cfE_25.mp4,"playing cymbal",0.873643,2.105662,0.597202,0.725249,0.783211
file_0rqsJxfvV-k_384.wav,file_0rqsJxfvV-k_384.mp4,"police radio chatter",0.844157,2.035741,0.658849,0.561669,0.815223
file_-BlHH8Gi9hc_22.wav,file_-BlHH8Gi9hc_22.mp4,"playing saxophone",0.837423,1.988631,0.529997,0.736595,0.722040
file_-DaNn4McBi8_0.wav,file_-DaNn4McBi8_0.mp4,"door slamming",0.842507,2.045955,0.645442,0.566471,0.834041
file_0GLZiTl1tEs_30.wav,file_0GLZiTl1tEs_30.mp4,"female singing",0.921170,2.342331,0.732706,0.707158,0.902467
file_-ag9OCw9PUM_30.wav,file_-ag9OCw9PUM_30.mp4,"engine accelerating, revving, vroom",0.940712,2.452456,0.743082,0.770841,0.938533
file_0LkI_mSlG2A_30.wav,file_0LkI_mSlG2A_30.mp4,"playing acoustic guitar",0.929087,2.366632,0.677382,0.842765,0.846485
file_-6VFTlZsft4_30.wav,file_-6VFTlZsft4_30.mp4,"male speech, man speaking",0.948441,2.465430,0.754596,0.796357,0.914477
file_0hRjGR5csmY_30.wav,file_0hRjGR5csmY_30.mp4,"male singing",0.917525,2.253947,0.713432,0.753602,0.786913
file_0nBQ6rY1aLE_200.wav,file_0nBQ6rY1aLE_200.mp4,"playing bassoon",0.931560,2.348359,0.707738,0.840709,0.799913
file_0v6tM2Re8_A_30.wav,file_0v6tM2Re8_A_30.mp4,"playing trumpet",0.853425,2.058969,0.548458,0.728548,0.781964
file_0hKJhmgR5yY_18.wav,file_0hKJhmgR5yY_18.mp4,"church bell ringing",0.933669,2.389799,0.806576,0.698265,0.884957
file_0sZFBT4ba0A_34.wav,file_0sZFBT4ba0A_34.mp4,"volcano explosion",0.869911,2.339762,0.518330,0.878976,0.942456
file_0KsA_9pti2A_30.wav,file_0KsA_9pti2A_30.mp4,"horse clip-clop",0.899117,2.305571,0.634440,0.742517,0.928614
file_-AIcEOzVmnI_0.wav,file_-AIcEOzVmnI_0.mp4,"magpie calling",0.863965,2.113783,0.595823,0.672541,0.845418
file_0jAkSpqFe4s_40.wav,file_0jAkSpqFe4s_40.mp4,"playing accordion",0.891039,2.137097,0.659350,0.733124,0.744623
file_-bZsTPn9IM4_170.wav,file_-bZsTPn9IM4_170.mp4,"people sobbing",0.906078,2.213109,0.676143,0.743472,0.793494
file_0tomJ6Fpb-U_42.wav,file_0tomJ6Fpb-U_42.mp4,"electric shaver, electric razor shaving",0.860594,2.211938,0.534445,0.767585,0.909908
file_0slFEpnTKkY_115.wav,file_0slFEpnTKkY_115.mp4,"playing steel guitar, slide guitar",0.908481,2.403915,0.602310,0.860007,0.941598
file_0_W0umzpsu8_20.wav,file_0_W0umzpsu8_20.mp4,"people whistling",0.963551,2.517590,0.870178,0.807047,0.840366
file_0whpk53GUl0_10.wav,file_0whpk53GUl0_10.mp4,"black capped chickadee calling",0.900304,2.239879,0.636200,0.750681,0.852998
file_0JVnPufrhQk_115.wav,file_0JVnPufrhQk_115.mp4,"playing cornet",0.886264,2.129934,0.635903,0.732536,0.761495
file_-6gxzS2ydY4_100.wav,file_-6gxzS2ydY4_100.mp4,"fireworks banging",0.851411,2.064044,0.562403,0.681619,0.820022
file_0jai7WnP5qE_30.wav,file_0jai7WnP5qE_30.mp4,"playing electric guitar",0.893442,2.231021,0.604315,0.780080,0.846626
file_0FDqblLqhZo_30.wav,file_0FDqblLqhZo_30.mp4,"female singing",0.920779,2.318048,0.719878,0.721078,0.877092
file_0g0XO2mbFwo_30.wav,file_0g0XO2mbFwo_30.mp4,"cat purring",0.856480,2.112382,0.619813,0.622782,0.869787
file_0ky8UlSmYBM_44.wav,file_0ky8UlSmYBM_44.mp4,"lathe spinning",0.929219,2.584859,0.652648,0.893007,1.039204
file_0UamIDdeiVM_21.wav,file_0UamIDdeiVM_21.mp4,"raining",0.899505,2.203414,0.639418,0.787918,0.776077
file_-40DA8RPuq0_216.wav,file_-40DA8RPuq0_216.mp4,"train horning",0.945644,2.428092,0.787070,0.757261,0.883761
file_0P4qmjqBg28_124.wav,file_0P4qmjqBg28_124.mp4,"playing volleyball",0.852750,2.044787,0.557804,0.706828,0.780155
file_0rxE0BgefyU_330.wav,file_0rxE0BgefyU_330.mp4,"playing double bass",0.939459,2.406065,0.708678,0.854907,0.842480
file_-e0unJs_UGI_30.wav,file_-e0unJs_UGI_30.mp4,"female speech, woman speaking",0.948257,2.445957,0.763199,0.790794,0.891963
file_0e7-mNDgIXw_135.wav,file_0e7-mNDgIXw_135.mp4,"skiing",0.888065,2.300198,0.574474,0.807748,0.917976
file_-dGGLcujZEs_7.wav,file_-dGGLcujZEs_7.mp4,"ferret dooking",0.870183,2.238528,0.549766,0.776304,0.912458
file_-6HhoAY9Fbs_30.wav,file_-6HhoAY9Fbs_30.mp4,"playing acoustic guitar",0.844964,1.991445,0.555576,0.711499,0.724370
file_0UhqGLU3zac_30.wav,file_0UhqGLU3zac_30.mp4,"skidding",0.937669,2.356900,0.747628,0.802121,0.807151
file_0qlK09oU8lc_4.wav,file_0qlK09oU8lc_4.mp4,"playing table tennis",0.855247,2.145926,0.520499,0.785963,0.839464
file_0f0Rq7e5yX8_160.wav,file_0f0Rq7e5yX8_160.mp4,"sloshing water",0.943860,2.385416,0.780108,0.804947,0.800361
file_0TqJun9TEbg_30.wav,file_0TqJun9TEbg_30.mp4,"playing electric guitar",0.881638,2.230178,0.575139,0.774575,0.880464
file_0INM2mJVrkA_18.wav,file_0INM2mJVrkA_18.mp4,"train whistling",0.911657,2.251154,0.666505,0.800342,0.784307
file_0T4CRDYrwpk_90.wav,file_0T4CRDYrwpk_90.mp4,"wind noise",0.968971,2.588423,0.863829,0.796650,0.927943
file_0Sb-RvvsaAw_132.wav,file_0Sb-RvvsaAw_132.mp4,"horse clip-clop",0.888737,2.162790,0.682821,0.659146,0.820823
file_0fM3KsrIA30_386.wav,file_0fM3KsrIA30_386.mp4,"squishing water",0.966652,2.536787,0.826212,0.837091,0.873484
file_0OfJ9B6o07M_30.wav,file_0OfJ9B6o07M_30.mp4,"car passing by",0.925503,2.370904,0.675460,0.797089,0.898356
file_-BepfxVqDRA_2.wav,file_-BepfxVqDRA_2.mp4,"playing volleyball",0.837326,1.968113,0.542348,0.710191,0.715574
file_-8pdqGd0j5g_271.wav,file_-8pdqGd0j5g_271.mp4,"singing choir",0.907176,2.232586,0.759939,0.661912,0.810735
file_0gCwbdCYMZ0_20.wav,file_0gCwbdCYMZ0_20.mp4,"playing cello",0.856620,2.016516,0.599542,0.670989,0.745985
file_0n3Q-GtFb98_83.wav,file_0n3Q-GtFb98_83.mp4,"playing theremin",0.970293,2.590335,0.847024,0.815681,0.927629
file_-_1nYnffOkM_0.wav,file_-_1nYnffOkM_0.mp4,"people battle cry",0.993385,2.818590,0.907227,0.934130,0.977233
file_0SgUQXnTHlU_356.wav,file_0SgUQXnTHlU_356.mp4,"tapping guitar",0.907164,2.426363,0.598699,0.863423,0.964242
file_0sik1fn1ulQ_2.wav,file_0sik1fn1ulQ_2.mp4,"wind chime",0.919066,2.290574,0.697364,0.748492,0.844718
file_0N6gnIMx31c_30.wav,file_0N6gnIMx31c_30.mp4,"female speech, woman speaking",0.941213,2.391581,0.755507,0.776418,0.859655
file_0rHB0ps1dHs_30.wav,file_0rHB0ps1dHs_30.mp4,"rowboat, canoe, kayak rowing",0.883673,2.197638,0.586613,0.768580,0.842445
file_-4pUrlMafww_1.wav,file_-4pUrlMafww_1.mp4,"people screaming",0.955390,2.458978,0.826827,0.792527,0.839625
file_-81q2Ugx54Y_22.wav,file_-81q2Ugx54Y_22.mp4,"male speech, man speaking",0.950146,2.435127,0.808188,0.771535,0.855403
file_0ruHvSkfoB8_154.wav,file_0ruHvSkfoB8_154.mp4,"shot football",0.918413,2.294846,0.670686,0.795849,0.828310
file_0pg0Vi-AxHw_8.wav,file_0pg0Vi-AxHw_8.mp4,"wind noise",0.955141,2.475082,0.880625,0.775678,0.818779
file_0N6S5OoG7Vg_150.wav,file_0N6S5OoG7Vg_150.mp4,"wind noise",0.966886,2.535872,0.863994,0.828561,0.843318
file_-471M-E0YHg_2.wav,file_-471M-E0YHg_2.mp4,"tractor digging",0.899236,2.311001,0.628385,0.752516,0.930100
file_-E8XmCE3MWQ_30.wav,file_-E8XmCE3MWQ_30.mp4,"male speech, man speaking",0.951617,2.480661,0.756560,0.811452,0.912650
file_-1M0nMXxvHY_43.wav,file_-1M0nMXxvHY_43.mp4,"playing harpsichord",0.920287,2.292785,0.752324,0.840414,0.700047
file_-6R3wpks5Jg_319.wav,file_-6R3wpks5Jg_319.mp4,"playing ukulele",0.865864,2.049234,0.602883,0.715213,0.731139
file_-BvK_XECvEY_56.wav,file_-BvK_XECvEY_56.mp4,"yodelling",0.964491,2.548862,0.919552,0.807615,0.821695
